repair_id,bic_id_repair,user_id_repair,report_date,op_id_repair,STATION_id_repair,repair_date,repair_status
8000581,5000284,1000852,2021/02/10 23:17:17,3000013,4000059,2021-01-05 12:02:28,1
8000582,5000236,1000989,2021/01/27 14:08:39,3000010,4000027,2021-02-14 21:32:51,1
8000583,5000669,1000546,2020/12/16 06:29:19,3000043,4000007,2021-02-03 11:31:09,1
8000584,5000289,1000865,2021/01/02 14:20:32,3000029,4000080,2020-12-29 19:39:52,1
8000585,5000793,1000507,2021/01/02 20:20:23,3000038,4000052,2021-02-15 06:22:19,1
8000586,5000657,1000866,2020/12/07 18:31:16,3000008,4000087,2021-01-04 00:43:08,1
8000587,5000635,1000120,2020/12/03 18:56:34,3000002,4000039,2020-12-02 19:56:45,1
8000588,5000841,1000890,2020/12/12 09:08:51,3000044,4000044,2021-02-15 16:41:53,1
8000589,5000749,1000240,2020/12/29 08:33:59,3000005,4000018,2021-01-08 02:41:38,1
8000590,5000180,1000776,2021/01/29 11:08:26,3000046,4000020,2021-01-25 22:54:16,1
8000591,5000939,1000036,2020/12/04 01:43:46,3000041,4000008,2020-12-06 16:12:07,1
8000592,5000009,1000163,2020/12/17 14:26:28,3000040,4000093,2021-02-14 21:43:52,1
8000593,5000961,1000925,2021/01/09 06:53:46,3000037,4000094,2021-02-22 16:30:48,1
8000594,5000753,1000079,2020/12/18 17:37:46,3000008,4000051,2020-12-16 01:41:20,1
8000595,5000914,1000813,2020/12/21 21:03:11,3000008,4000051,2021-02-04 11:39:30,1
8000596,5000381,1000317,2021/02/13 08:20:30,3000017,4000096,2021-01-05 10:56:52,1
8000597,5000904,1000341,2020/12/27 18:09:33,3000008,4000051,2020-12-30 09:27:59,1
8000598,5000336,1000992,2021/02/10 12:08:17,3000004,4000084,2020-12-28 23:06:24,1
8000599,5000310,1000280,2021/01/04 02:07:50,3000037,4000019,2021-01-01 19:36:24,1
8000600,5000160,1000194,2020/12/02 02:22:03,3000015,4000022,2021-01-30 16:15:45,1
8000601,5000423,1000046,2020/12/25 16:04:27,3000020,4000016,2020-12-26 23:18:10,1
8000602,5000155,1000153,2021/02/18 00:06:25,3000044,4000044,2020-12-23 00:06:03,1
8000603,5000005,1000845,2020/12/05 17:45:30,3000040,4000041,2021-01-10 06:48:33,1
8000604,5000987,1000263,2021/01/05 11:31:39,3000032,4000074,2021-02-14 04:05:25,1
8000605,5000782,1000563,2021/02/10 18:37:09,3000028,4000098,2021-01-24 18:37:31,1
8000606,5000664,1000601,2020/12/09 23:19:40,3000003,4000083,2021-02-10 05:50:08,1
8000607,5000141,1000200,2020/12/22 17:29:55,3000029,4000005,2021-02-20 21:51:14,1
8000608,5000201,1000423,2020/12/17 00:13:34,3000029,4000005,2021-01-18 09:47:41,1
8000609,5000493,1000027,2021/01/02 10:11:27,3000009,4000030,2020-12-26 12:55:31,1
8000610,5000875,1000758,2020/12/01 13:51:41,3000046,4000082,2021-01-29 08:45:33,1
8000611,5000070,1000255,2020/12/13 19:14:44,3000039,4000043,2020-12-11 04:20:48,1
8000612,5000152,1000002,2020/12/10 05:15:38,3000021,4000035,2020-12-04 06:24:37,1
8000613,5000330,1000333,2020/12/07 19:17:31,3000005,4000018,2020-12-08 12:57:05,1
8000614,5000032,1000785,2021/01/26 07:40:29,3000015,4000032,2021-01-11 13:10:36,1
8000615,5000842,1000215,2020/12/01 03:36:02,3000037,4000094,2020-12-02 08:37:10,1
8000616,5000435,1000617,2020/12/28 12:39:11,3000020,4000016,2021-01-20 08:40:28,1
8000617,5000493,1000572,2020/12/03 14:18:20,3000009,4000030,2021-01-30 02:50:56,1
8000618,5000126,1000935,2020/12/12 23:39:54,3000021,4000035,2020-12-24 21:46:43,1
8000619,5000044,1000350,2021/01/26 07:38:19,3000008,4000087,2021-02-20 06:20:08,1
8000620,5000973,1000102,2021/01/28 23:42:23,3000016,4000017,2021-01-10 03:06:19,1
8000621,5000297,1000927,2020/12/05 12:27:31,3000040,4000041,2020-12-13 17:02:48,1
8000622,5000793,1000431,2020/12/13 03:03:30,3000038,4000052,2021-01-07 04:35:52,1
8000623,5000602,1000766,2021/01/28 05:56:56,3000040,4000093,2021-02-17 17:19:47,1
8000624,5000470,1000522,2021/01/21 15:34:04,3000018,4000054,2020-12-19 20:21:55,1
8000625,5000913,1000375,2021/01/17 08:12:00,3000027,4000011,2021-01-02 14:32:43,1
8000626,5000303,1000335,2020/12/27 05:48:31,3000037,4000094,2021-01-07 05:08:39,1
8000627,5000929,1000356,2021/02/04 19:09:17,3000005,4000018,2020-12-16 04:08:56,1
8000628,5000550,1000344,2021/01/23 19:12:27,3000010,4000027,2020-12-04 06:42:48,1
8000629,5000572,1000173,2021/01/04 23:33:43,3000044,4000044,2021-02-02 02:57:57,1
8000630,5000325,1000548,2020/12/16 15:13:46,3000015,4000037,2021-01-31 21:46:27,1
8000631,5000055,1000057,2020/12/17 04:31:40,3000035,4000013,2020-12-03 18:58:37,1
8000632,5000869,1000861,2020/12/28 18:18:19,3000041,4000008,2021-01-18 17:25:52,1
8000633,5000927,1000212,2021/02/11 05:05:58,3000001,4000028,2020-12-02 12:28:06,1
8000634,5000450,1000136,2021/02/11 19:03:51,3000010,4000042,2021-02-09 01:23:09,1
8000635,5000825,1000179,2021/02/10 09:27:55,3000025,4000049,2021-01-13 07:44:06,1
8000636,5000139,1000924,2021/02/11 07:39:42,3000000,4000034,2020-12-09 14:27:01,1
8000637,5000114,1000628,2021/02/13 10:12:43,3000029,4000029,2021-02-09 12:24:57,1
8000638,5000932,1000632,2020/12/25 09:41:12,3000014,4000099,2021-01-12 18:07:03,1
8000639,5000192,1000905,2021/01/22 15:11:02,3000008,4000038,2021-01-27 15:14:11,1
8000640,5000454,1000817,2021/01/21 10:40:54,3000029,4000025,2021-01-15 02:12:37,1
8000641,5000228,1000183,2020/12/10 19:59:35,3000040,4000093,2020-12-10 15:52:25,1
8000642,5000126,1000141,2020/12/04 08:05:59,3000021,4000035,2021-01-20 11:08:36,1
8000643,5000295,1000235,2020/12/19 12:05:08,3000013,4000059,2021-02-21 19:53:00,1
8000644,5000975,1000687,2020/12/28 11:39:49,3000023,4000061,2020-12-08 23:04:41,1
8000645,5000392,1000663,2020/12/13 22:50:57,3000032,4000074,2020-12-20 11:49:47,1
8000646,5000304,1000953,2020/12/22 13:46:21,3000037,4000019,2020-12-12 20:22:14,1
8000647,5000048,1000206,2021/01/21 02:57:01,3000001,4000028,2020-12-26 13:20:25,1
8000648,5000036,1000756,2021/01/18 01:01:11,3000010,4000027,,0
8000649,5000313,1000496,2021/02/08 20:59:58,3000035,4000069,2020-12-08 19:27:39,1
8000650,5000598,1000528,2021/02/13 13:50:55,3000029,4000029,2021-01-11 15:49:52,1
8000651,5000222,1000051,2021/01/17 04:56:37,3000000,4000033,2020-12-22 03:29:20,1
8000652,5000033,1000783,2021/02/04 03:45:58,3000014,4000048,2021-01-21 16:42:09,1
8000653,5000294,1000902,2021/02/11 18:32:31,3000018,4000054,2021-02-17 05:08:54,1
8000654,5000345,1000870,2021/01/21 03:49:41,3000036,4000001,2021-01-21 03:54:12,1
8000655,5000122,1000604,2020/12/19 02:42:42,3000041,4000008,2021-01-25 16:41:46,1
8000656,5000512,1000503,2021/02/15 07:13:12,3000043,4000007,2021-02-07 05:12:41,1
8000657,5000122,1000957,2021/02/19 23:00:46,3000041,4000008,2021-02-07 15:01:04,1
8000658,5000927,1000230,2021/01/12 21:24:11,3000001,4000028,2020-12-28 22:12:32,1
8000659,5000477,1000256,2020/12/04 16:56:20,3000009,4000002,2021-01-09 22:19:03,1
8000660,5000727,1000517,2021/01/31 15:03:35,3000027,4000011,2020-12-17 04:45:16,1
8000661,5000925,1000689,2020/12/20 17:28:46,3000008,4000087,2021-01-08 15:12:59,1
8000662,5000553,1000196,2021/02/15 14:14:36,3000024,4000073,2021-01-23 14:09:11,1
8000663,5000859,1000214,2020/12/16 16:22:28,3000008,4000051,2021-01-06 05:17:53,1
8000664,5000360,1000153,2020/12/19 01:20:57,3000010,4000042,2020-12-20 08:15:19,1
8000665,5000962,1000655,2020/12/02 00:31:20,3000037,4000092,2021-02-17 17:41:05,1
8000666,5000078,1000341,2020/12/19 11:46:56,3000023,4000061,2021-01-23 00:51:46,1
8000667,5000172,1000207,2021/01/20 20:45:40,3000003,4000083,2021-01-23 05:01:13,1
8000668,5000204,1000113,2021/02/19 15:56:31,3000022,4000060,2021-01-03 15:02:34,1
8000669,5000844,1000445,2021/02/11 21:03:57,3000006,4000031,2021-02-14 05:38:55,1
8000670,5000860,1000270,2021/02/04 06:44:58,3000010,4000027,2021-02-03 21:23:16,1
8000671,5000152,1000866,2020/12/22 10:16:08,3000021,4000035,2020-12-19 05:35:34,1
8000672,5000923,1000644,2021/01/24 03:31:37,3000038,4000046,2020-12-18 23:39:20,1
8000673,5000438,1000269,2021/01/24 12:28:09,3000027,4000011,2021-02-03 20:05:18,1
8000674,5000350,1000794,2021/02/17 23:58:52,3000001,4000028,2021-01-14 12:59:00,1
8000675,5000231,1000751,2021/02/08 01:09:41,3000005,4000018,2020-12-31 15:13:27,1
8000676,5000881,1000044,2020/12/13 15:13:02,3000026,4000006,2021-02-21 23:14:24,1
8000677,5000589,1000017,2020/12/11 10:24:22,3000000,4000033,2021-02-12 15:51:11,1
8000678,5000339,1000304,2021/01/17 00:41:20,3000038,4000067,2021-02-04 14:41:51,1
8000679,5000151,1000406,2021/01/13 08:32:35,3000005,4000021,2021-01-01 09:24:43,1
8000680,5000894,1000593,2020/12/16 13:44:50,3000010,4000027,2020-12-23 12:15:40,1
8000681,5000744,1000033,2020/12/28 04:12:55,3000024,4000068,2020-12-07 19:26:13,1
8000682,5000948,1000886,2020/12/15 14:53:42,3000039,4000086,2021-01-24 02:22:23,1
8000683,5000586,1000782,2021/01/20 13:59:44,3000037,4000094,2021-02-10 09:56:54,1
8000684,5000692,1000583,2021/01/04 21:19:00,3000014,4000099,2021-02-23 15:41:19,1
8000685,5000028,1000955,2020/12/13 16:45:18,3000046,4000082,2021-02-16 03:06:55,1
8000686,5000241,1000138,2021/01/09 03:00:47,3000040,4000003,2021-01-19 14:08:33,1
8000687,5000454,1000005,2021/02/02 07:33:42,3000029,4000025,2021-01-07 22:26:08,1
8000688,5000077,1000035,2021/01/06 04:57:38,3000025,4000088,2021-01-23 17:19:12,1
8000689,5000561,1000976,2021/01/24 23:17:38,3000040,4000003,2021-01-12 05:23:03,1
8000690,5000744,1000503,2021/01/02 12:21:02,3000024,4000068,2020-12-30 04:06:25,1
8000691,5000417,1000102,2020/12/14 18:59:01,3000024,4000068,2021-01-14 04:08:55,1
8000692,5000593,1000026,2021/01/29 21:27:35,3000046,4000020,2021-01-16 16:58:14,1
8000693,5000406,1000496,2021/01/02 14:48:38,3000003,4000083,2021-01-07 04:30:46,1
8000694,5000591,1000987,2020/12/26 18:06:36,3000022,4000062,2021-02-13 19:16:36,1
8000695,5000025,1000099,2021/01/02 14:12:13,3000031,4000085,2021-01-08 11:51:08,1
8000696,5000391,1000956,2020/12/14 02:30:04,3000000,4000090,2020-12-28 20:43:56,1
8000697,5000462,1000153,2021/01/22 08:17:11,3000029,4000005,2020-12-31 18:20:19,1
8000698,5000817,1000908,2021/02/05 15:19:05,3000026,4000036,2020-12-04 14:02:59,1
8000699,5000263,1000751,2021/02/13 11:34:54,3000035,4000069,2020-12-30 18:41:31,1
8000700,5000052,1000819,2021/01/30 02:07:07,3000017,4000096,2020-12-05 01:38:29,1
8000701,5000129,1000651,2020/12/16 11:06:30,3000029,4000005,2020-12-10 03:45:56,1
8000702,5000974,1000625,2021/01/03 02:07:11,3000006,4000076,2021-02-19 13:17:57,1
8000703,5000415,1000589,2021/01/08 17:31:18,3000015,4000022,2020-12-02 01:34:17,1
8000704,5000382,1000007,2021/02/02 10:16:01,3000031,4000085,2020-12-29 21:40:55,1
8000705,5000852,1000465,2020/12/22 08:55:08,3000037,4000094,2020-12-23 02:45:11,1
8000706,5000500,1000749,2020/12/27 23:53:27,3000002,4000056,2021-01-28 04:00:08,1
8000707,5000411,1000942,2021/01/04 18:39:43,3000006,4000031,2020-12-13 16:44:21,1
8000708,5000875,1000104,2021/01/13 11:31:56,3000046,4000082,2020-12-28 09:47:07,1
8000709,5000889,1000546,2021/02/19 15:28:53,3000040,4000041,2021-02-22 01:03:58,1
8000710,5000457,1000052,2020/12/04 08:54:36,3000014,4000023,2020-12-31 19:50:19,1
8000711,5000317,1000097,2020/12/14 07:08:22,3000044,4000040,2021-01-12 04:50:56,1
8000712,5000156,1000453,2021/02/06 00:22:05,3000039,4000086,2021-01-20 08:42:26,1
8000713,5000980,1000673,2021/02/19 14:14:33,3000039,4000089,2021-01-10 21:32:39,1
8000714,5000346,1000522,2021/01/14 02:36:53,3000000,4000090,2021-02-08 22:24:06,1
8000715,5000597,1000949,2020/12/22 20:04:18,3000038,4000067,2021-02-14 08:35:50,1
8000716,5000256,1000925,2020/12/03 04:47:18,3000039,4000086,2021-02-12 19:07:51,1
8000717,5000964,1000462,2021/02/07 18:11:25,3000024,4000079,2021-01-12 08:19:16,1
8000718,5000213,1000029,2021/01/31 10:46:38,3000044,4000040,2021-02-19 23:30:31,1
8000719,5000048,1000013,2021/01/30 04:25:55,3000001,4000028,2021-01-17 08:56:13,1
8000720,5000446,1000950,2021/01/18 05:15:01,3000005,4000021,2021-01-10 10:17:21,1
8000721,5000141,1000754,2021/02/15 21:20:26,3000029,4000005,2021-01-17 18:13:25,1
8000722,5000946,1000953,2020/12/28 14:13:18,3000008,4000087,2021-02-14 08:04:37,1
8000723,5000419,1000886,2021/01/12 15:45:15,3000040,4000041,2020-12-24 16:20:09,1
8000724,5000554,1000963,2020/12/28 19:47:54,3000015,4000032,2020-12-16 05:42:33,1
8000725,5000564,1000571,2021/02/07 14:01:29,3000032,4000075,2021-02-16 06:19:27,1
8000726,5000552,1000111,2020/12/21 10:33:18,3000002,4000039,2020-12-07 14:20:58,1
8000727,5000372,1000829,2021/02/19 10:54:28,3000035,4000069,2021-02-11 21:09:37,1
8000728,5000184,1000773,2020/12/15 09:54:32,3000021,4000035,2021-01-31 17:12:26,1
8000729,5000546,1000501,2021/01/26 08:10:58,3000037,4000058,2021-02-19 14:32:28,1
8000730,5000133,1000651,2021/01/16 05:23:39,3000011,4000009,2021-01-24 15:02:02,1
8000731,5000574,1000723,2021/01/16 12:37:41,3000008,4000038,2020-12-28 15:50:32,1
8000732,5000322,1000992,2020/12/22 18:48:10,3000025,4000088,2021-01-26 17:08:58,1
8000733,5000601,1000839,2020/12/08 04:11:18,3000046,4000082,2021-02-14 10:13:44,1
8000734,5000271,1000253,2021/01/12 15:06:22,3000038,4000067,2021-01-20 16:33:18,1
8000735,5000466,1000423,2021/01/23 13:35:59,3000039,4000043,2021-02-01 03:54:44,1
8000736,5000518,1000160,2021/02/03 11:07:57,3000039,4000086,2020-12-29 23:31:26,1
8000737,5000423,1000073,2020/12/14 03:30:28,3000020,4000016,2020-12-16 10:36:58,1
8000738,5000378,1000395,2021/01/04 02:59:58,3000024,4000073,2021-02-08 03:16:55,1
8000739,5000408,1000490,2021/02/03 06:09:21,3000008,4000038,2020-12-22 11:16:49,1
8000740,5000136,1000167,2020/12/10 23:07:04,3000005,4000021,2021-02-17 22:14:07,1
8000741,5000238,1000132,2021/02/10 14:21:13,3000000,4000034,2021-01-13 23:26:13,1
8000742,5000052,1000024,2021/01/16 02:03:21,3000017,4000096,2020-12-11 17:23:57,1
8000743,5000708,1000385,2021/01/18 17:20:54,3000028,4000098,2020-12-20 00:06:45,1
8000744,5000518,1000513,2021/01/04 17:00:03,3000039,4000086,2021-02-19 00:03:46,1
8000745,5000790,1000487,2021/01/25 17:28:34,3000031,4000085,2020-12-08 18:34:07,1
8000746,5000865,1000988,2021/01/24 12:12:57,3000040,4000024,2021-01-07 16:19:28,1
8000747,5000861,1000339,2021/01/04 07:02:30,3000022,4000060,2020-12-12 19:51:13,1
8000748,5000608,1000071,2020/12/11 01:51:20,3000003,4000083,2021-01-22 07:30:12,1
8000749,5000199,1000866,2021/01/09 06:56:35,3000040,4000093,2021-01-09 14:29:56,1
8000750,5000602,1000583,2021/01/28 08:05:46,3000040,4000093,2021-01-05 09:40:09,1
8000751,5000280,1000469,2020/12/23 15:47:53,3000048,4000091,2021-01-20 16:30:32,1
8000752,5000872,1000390,2020/12/21 03:24:45,3000025,4000049,2021-02-19 19:51:18,1
8000753,5000750,1000419,2021/01/01 02:01:00,3000025,4000012,2021-01-25 10:09:43,1
8000754,5000517,1000433,2021/01/11 17:44:25,3000000,4000033,2021-02-17 08:13:51,1
8000755,5000615,1000058,2020/12/12 11:17:56,3000024,4000079,2020-12-09 05:26:40,1
8000756,5000019,1000011,2020/12/15 10:11:55,3000014,4000023,2021-01-08 21:07:07,1
8000757,5000080,1000744,2020/12/04 14:29:10,3000022,4000062,2021-01-02 09:18:43,1
8000758,5000265,1000032,2020/12/09 08:46:55,3000015,4000063,2020-12-16 03:51:10,1
8000759,5000276,1000569,2021/01/20 15:19:17,3000026,4000036,2021-01-06 21:04:51,1
8000760,5000946,1000006,2020/12/05 20:15:22,3000008,4000087,2021-01-04 15:25:29,1
8000761,5000176,1000491,2020/12/03 01:28:27,3000023,4000061,2020-12-31 10:20:21,1
8000762,5000816,1000351,2020/12/09 22:03:27,3000027,4000011,2021-01-09 12:14:01,1
8000763,5000249,1000158,2020/12/04 18:35:13,3000015,4000022,2020-12-06 23:44:17,1
8000764,5000072,1000270,2021/01/11 03:52:43,3000043,4000007,2021-02-19 23:45:47,1
8000765,5000198,1000213,2021/01/06 04:25:18,3000040,4000024,2021-01-24 02:01:50,1
8000766,5000401,1000993,2020/12/26 15:16:37,3000041,4000008,2020-12-07 08:44:53,1
8000767,5000726,1000924,2021/02/18 08:33:30,3000036,4000050,2020-12-17 19:54:01,1
8000768,5000692,1000427,2021/01/21 08:59:52,3000014,4000099,2020-12-07 22:06:32,1
8000769,5000616,1000744,2020/12/03 05:31:21,3000037,4000092,2021-02-21 15:39:13,1
8000770,5000500,1000948,2021/01/29 17:30:34,3000002,4000056,2021-02-04 10:20:58,1
8000771,5000357,1000358,2021/01/07 05:41:23,3000026,4000036,2021-02-06 21:52:03,1
8000772,5000920,1000091,2021/01/08 08:34:03,3000039,4000089,2021-01-04 23:30:04,1
8000773,5000231,1000212,2021/01/06 06:36:11,3000005,4000018,2020-12-20 01:44:47,1
8000774,5000324,1000491,2020/12/24 01:20:01,3000014,4000048,2021-02-12 07:35:32,1
8000775,5000743,1000867,2020/12/28 22:17:52,3000037,4000019,2021-02-17 01:14:45,1
8000776,5000353,1000888,2021/02/16 15:58:05,3000031,4000072,2021-02-15 00:16:03,1
8000777,5000527,1000655,2021/02/19 18:14:18,3000036,4000050,2020-12-20 19:32:32,1
8000778,5000422,1000760,2020/12/17 21:27:59,3000008,4000087,2021-02-19 01:04:27,1
8000779,5000547,1000100,2021/02/18 03:12:36,3000041,4000008,2020-12-26 20:28:35,1
8000780,5000552,1000796,2021/02/13 19:54:12,3000002,4000039,2020-12-13 16:22:36,1
8000781,5000996,1000227,2020/12/17 20:30:42,3000026,4000097,2021-01-07 17:56:40,1
8000782,5000721,1000104,2021/02/19 22:18:04,3000037,4000019,2021-01-24 07:25:11,1
8000783,5000872,1000771,2021/02/10 06:23:22,3000025,4000049,2020-12-05 14:16:19,1
8000784,5000966,1000343,2020/12/24 23:56:45,3000009,4000002,2021-02-15 06:09:40,1
8000785,5000654,1000210,2020/12/27 08:28:28,3000038,4000053,2021-01-27 03:15:24,1
8000786,5000841,1000730,2021/01/04 14:44:34,3000044,4000044,2021-02-14 10:05:50,1
8000787,5000411,1000241,2021/01/14 14:02:19,3000006,4000031,2021-01-27 03:21:19,1
8000788,5000597,1000118,2021/01/16 16:35:07,3000038,4000067,2021-01-24 16:25:42,1
8000789,5000539,1000143,2021/01/25 18:59:24,3000040,4000003,2021-01-03 09:55:21,1
8000790,5000560,1000691,2020/12/08 21:46:44,3000020,4000016,2021-02-22 02:00:20,1
8000791,5000771,1000996,2021/01/23 08:04:36,3000027,4000011,2020-12-13 22:40:29,1
8000792,5000351,1000710,2021/02/20 22:12:14,3000002,4000039,2021-01-31 13:15:14,1
8000793,5000329,1000612,2021/02/01 10:02:55,3000018,4000064,2020-12-19 07:04:20,1
8000794,5000107,1000788,2021/01/10 08:39:44,3000029,4000029,2021-02-18 00:52:17,1
8000795,5000002,1000446,2021/01/17 03:20:00,3000046,4000020,2021-01-17 14:13:51,1
8000796,5000368,1000240,2021/01/03 13:37:49,3000039,4000089,2020-12-05 04:49:34,1
8000797,5000682,1000020,2021/02/18 07:00:52,3000037,4000019,2021-01-28 13:35:39,1
8000798,5000572,1000236,2020/12/25 21:04:35,3000044,4000044,2021-02-07 16:26:55,1
8000799,5000691,1000033,2021/01/13 10:15:02,3000039,4000086,2020-12-10 04:19:36,1
8000800,5000545,1000508,2021/02/13 10:21:26,3000005,4000018,2021-02-17 04:42:41,1
8000801,5000514,1000712,2020/12/12 15:42:17,3000014,4000099,2021-02-09 15:33:57,1
8000802,5000603,1000617,2020/12/20 09:57:39,3000008,4000087,2021-02-17 15:06:21,1
8000803,5000317,1000859,2020/12/24 12:31:41,3000044,4000040,2020-12-05 20:30:37,1
8000804,5000190,1000862,2020/12/16 10:15:42,3000022,4000060,2021-02-18 20:53:31,1
8000805,5000517,1000038,2020/12/11 08:31:41,3000000,4000033,2021-01-17 10:11:17,1
8000806,5000240,1000982,2021/01/12 12:13:42,3000015,4000037,2020-12-21 12:20:22,1
8000807,5000418,1000328,2021/01/22 08:29:31,3000014,4000048,2021-02-06 03:54:46,1
8000808,5000901,1000807,2021/01/17 21:38:20,3000023,4000061,2021-01-23 18:25:58,1
8000809,5000333,1000308,2020/12/03 08:07:23,3000002,4000039,2020-12-23 10:24:25,1
8000810,5000352,1000294,2020/12/04 14:51:47,3000024,4000065,2021-01-22 01:03:24,1
8000811,5000932,1000598,2021/01/22 10:32:47,3000014,4000099,2021-02-10 06:47:37,1
8000812,5000861,1000999,2020/12/14 12:31:34,3000022,4000060,2020-12-19 05:07:50,1
8000813,5000940,1000534,2020/12/23 01:59:12,3000032,4000075,2021-01-11 10:46:10,1
8000814,5000141,1000857,2021/02/19 03:05:05,3000029,4000005,2021-01-12 22:45:24,1
8000815,5000353,1000597,2020/12/22 08:03:23,3000031,4000072,2021-02-04 07:57:13,1
8000816,5000753,1000926,2021/02/13 22:49:07,3000008,4000051,2020-12-11 17:43:16,1
8000817,5000421,1000254,2020/12/19 16:06:59,3000021,4000066,2020-12-11 02:15:41,1
8000818,5000892,1000963,2021/02/20 17:27:59,3000001,4000028,2021-01-05 11:18:18,1
8000819,5000033,1000213,2021/01/31 22:13:54,3000014,4000048,2021-01-28 07:58:01,1
8000820,5000051,1000717,2020/12/03 08:10:29,3000001,4000028,2020-12-23 19:54:59,1
8000821,5000607,1000085,2020/12/29 20:51:41,3000032,4000074,2021-02-03 17:22:33,1
8000822,5000732,1000644,2020/12/02 09:43:41,3000013,4000059,2021-01-14 17:00:48,1
8000823,5000749,1000203,2021/02/15 16:01:18,3000005,4000018,2021-01-23 03:25:28,1
8000824,5000590,1000482,2021/02/16 16:30:07,3000038,4000067,2021-02-01 14:04:00,1
8000825,5000223,1000761,2020/12/14 04:00:53,3000039,4000043,2021-02-08 09:22:23,1
8000826,5000197,1000345,2020/12/03 05:38:29,3000038,4000067,2021-02-09 02:46:39,1
8000827,5000710,1000807,2020/12/09 13:17:20,3000032,4000014,2021-01-23 22:00:45,1
8000828,5000766,1000266,2021/02/08 09:53:06,3000044,4000044,2021-02-18 16:32:06,1
8000829,5000818,1000995,2021/01/27 14:51:08,3000016,4000057,2021-01-25 08:35:04,1
8000830,5000416,1000479,2020/12/14 06:23:20,3000002,4000056,2021-01-01 15:53:31,1
8000831,5000068,1000196,2021/01/30 05:03:06,3000031,4000072,2020-12-14 21:57:21,1
8000832,5000297,1000293,2020/12/03 08:17:32,3000040,4000041,2021-02-01 21:45:33,1
8000833,5000579,1000053,2021/01/26 22:00:17,3000027,4000011,2021-01-03 13:48:33,1
8000834,5000850,1000143,2021/01/27 10:28:57,3000028,4000004,2020-12-22 04:08:03,1
8000835,5000653,1000235,2020/12/08 13:24:30,3000000,4000033,2020-12-26 20:40:19,1
8000836,5000499,1000617,2021/02/14 18:14:48,3000037,4000058,2021-02-09 13:04:11,1
8000837,5000250,1000402,2020/12/10 10:52:52,3000035,4000013,2020-12-09 08:34:27,1
8000838,5000731,1000371,2021/01/30 21:03:51,3000048,4000091,2021-02-18 13:25:17,1
8000839,5000281,1000890,2021/02/08 12:06:39,3000014,4000099,2021-02-20 14:27:58,1
8000840,5000974,1000419,2021/01/22 15:25:37,3000006,4000076,2020-12-28 00:54:49,1
8000841,5000048,1000685,2021/02/04 00:18:37,3000001,4000028,2021-01-27 20:08:06,1
8000842,5000169,1000293,2020/12/02 19:41:33,3000040,4000093,2021-01-24 23:10:41,1
8000843,5000131,1000309,2020/12/08 07:06:51,3000008,4000038,2021-01-08 08:17:50,1
8000844,5000202,1000701,2020/12/05 11:33:35,3000003,4000000,2021-02-06 13:24:06,1
8000845,5000447,1000472,2021/02/18 03:08:07,3000038,4000067,2020-12-23 08:36:51,1
8000846,5000015,1000070,2021/01/21 11:42:40,3000025,4000012,2021-01-07 02:31:46,1
8000847,5000649,1000755,2021/01/15 10:59:51,3000027,4000011,2021-02-18 12:01:07,1
8000848,5000935,1000860,2020/12/09 22:47:31,3000020,4000016,2021-02-17 19:45:34,1
8000849,5000362,1000105,2021/02/20 04:50:33,3000014,4000048,2020-12-17 09:49:10,1
8000850,5000805,1000584,2021/02/02 08:51:09,3000026,4000006,2021-01-26 20:07:58,1
8000851,5000316,1000551,2021/02/20 01:22:33,3000000,4000034,2020-12-26 07:59:05,1
8000852,5000470,1000142,2021/02/07 04:52:11,3000018,4000054,2021-01-01 18:21:38,1
8000853,5000865,1000451,2021/02/01 12:49:21,3000040,4000024,2020-12-13 18:09:45,1
8000854,5000088,1000285,2020/12/29 11:00:03,3000000,4000033,2021-02-11 15:23:10,1
8000855,5000562,1000433,2020/12/29 05:31:53,3000028,4000004,2021-02-19 02:15:49,1
8000856,5000936,1000272,2021/02/03 06:22:16,3000032,4000014,2020-12-14 05:28:59,1
8000857,5000321,1000485,2021/02/14 03:59:47,3000024,4000073,2020-12-10 03:39:23,1
8000858,5000480,1000382,2020/12/11 23:17:06,3000006,4000076,2021-02-21 18:10:16,1
8000859,5000882,1000685,2021/02/09 12:10:31,3000024,4000065,2021-01-10 13:07:31,1
8000860,5000008,1000645,2021/02/18 08:26:24,3000010,4000027,,0
8000861,5000278,1000504,2021/01/28 18:34:38,3000027,4000011,2021-01-20 05:13:39,1
8000862,5000706,1000278,2020/12/09 08:38:19,3000035,4000070,2021-01-16 06:14:17,1
8000863,5000253,1000851,2021/02/19 17:32:43,3000015,4000063,2021-01-18 15:46:17,1
8000864,5000102,1000593,2021/01/22 00:10:11,3000024,4000073,2020-12-05 19:22:15,1
8000865,5000526,1000849,2020/12/07 12:14:24,3000037,4000092,2020-12-22 14:43:02,1
8000866,5000773,1000231,2021/02/05 14:20:22,3000029,4000080,2021-01-24 04:19:53,1
8000867,5000215,1000215,2020/12/28 16:44:10,3000029,4000080,2021-01-17 11:34:28,1
8000868,5000816,1000706,2020/12/23 01:00:53,3000027,4000011,2021-01-13 06:39:40,1
8000869,5000123,1000599,2021/01/02 22:46:27,3000039,4000043,2021-02-18 14:26:03,1
8000870,5000229,1000172,2020/12/06 18:00:19,3000029,4000015,2021-01-02 05:36:38,1
8000871,5000674,1000481,2021/02/19 01:16:49,3000018,4000064,2020-12-15 15:05:07,1
