trip_id,user_id_trip,bic_id_trip,start_time,end_time,start_STATION_id,end_STATION_id,trip_amount
7002301,1000851,5000173,2021/02/12 12:55:03,2021/02/12 13:16:03,4000034,4000094,2.1
7002302,1000051,5000684,2021/01/02 01:29:05,2021/01/02 01:43:05,4000092,4000004,1.4000000000000001
7002303,1000729,5000815,2021/02/12 18:57:53,2021/02/12 19:24:53,4000003,4000079,2.7
7002304,1000728,5000316,2021/02/07 23:41:00,2021/02/08 00:00:00,4000094,4000034,1.9000000000000001
7002305,1000806,5000915,2021/01/24 17:42:19,2021/01/24 17:59:19,4000013,4000080,1.7000000000000002
7002306,1000485,5000568,2021/01/24 16:18:16,2021/01/24 16:42:16,4000091,4000087,2.4000000000000004
7002307,1000980,5000904,2021/01/25 07:17:33,2021/01/25 07:32:33,4000059,4000000,1.5
7002308,1000511,5000169,2021/02/16 21:24:32,2021/02/16 21:33:32,4000073,4000093,0.9
7002309,1000265,5000781,2021/01/20 06:11:13,2021/01/20 06:32:13,4000028,4000036,2.1
7002310,1000114,5000069,2020/12/22 04:01:54,2020/12/22 04:16:54,4000003,4000033,1.5
7002311,1000089,5000903,2020/12/16 10:42:01,2020/12/16 11:06:01,4000048,4000015,2.4000000000000004
7002312,1000023,5000744,2021/02/05 23:06:33,,4000018,,
7002313,1000053,5000055,2021/01/04 06:05:27,2021/01/04 06:14:27,4000030,4000008,0.9
7002314,1000792,5000415,2021/01/19 20:23:04,2021/01/19 20:30:04,4000035,4000068,0.7000000000000001
7002315,1000279,5000210,2020/12/22 21:45:58,2020/12/22 21:50:58,4000076,4000081,0.5
7002316,1000997,5000324,2021/02/06 04:14:07,2021/02/06 04:21:07,4000025,4000048,0.7000000000000001
7002317,1000061,5000898,2021/01/22 05:36:50,2021/01/22 06:03:50,4000091,4000060,2.7
7002318,1000048,5000884,2020/12/28 01:13:36,2020/12/28 01:24:36,4000083,4000010,1.1
7002319,1000724,5000981,2021/02/07 03:17:11,2021/02/07 03:42:11,4000080,4000087,2.5
7002320,1000803,5000592,2021/01/12 03:31:22,2021/01/12 03:44:22,4000015,4000054,1.3
7002321,1000916,5000474,2021/01/25 08:28:06,2021/01/25 08:44:06,4000004,4000061,1.6
7002322,1000956,5000750,2020/12/08 22:40:54,2020/12/08 23:01:54,4000052,4000055,2.1
7002323,1000156,5000736,2021/02/01 18:50:31,2021/02/01 18:58:31,4000058,4000044,0.8
7002324,1000119,5000658,2020/12/24 12:09:39,2020/12/24 12:32:39,4000078,4000020,2.3000000000000003
7002325,1000624,5000796,2021/02/09 11:30:11,2021/02/09 11:43:11,4000066,4000099,1.3
7002326,1000056,5000238,2021/01/07 00:08:17,2021/01/07 00:21:17,4000052,4000011,1.3
7002327,1000781,5000050,2020/12/15 10:08:43,2020/12/15 10:28:43,4000028,4000044,2.0
7002328,1000153,5000025,2021/01/08 05:01:34,2021/01/08 05:29:34,4000062,4000043,2.8000000000000003
7002329,1000379,5000669,2021/01/11 17:21:37,2021/01/11 17:36:37,4000033,4000055,1.5
7002330,1000224,5000118,2021/02/11 08:28:57,2021/02/11 08:58:57,4000092,4000090,3.0
7002331,1000285,5000069,2020/12/21 07:37:19,2020/12/21 07:47:19,4000088,4000032,1.0
7002332,1000883,5000635,2020/12/06 07:43:15,2020/12/06 08:05:15,4000078,4000083,2.2
7002333,1000096,5000634,2021/01/04 07:29:35,2021/01/04 07:57:35,4000003,4000049,2.8000000000000003
7002334,1000042,5000285,2021/02/04 22:46:07,2021/02/04 23:01:07,4000045,4000092,1.5
7002335,1000135,5000574,2021/02/05 02:29:54,2021/02/05 02:44:54,4000033,4000038,1.5
7002336,1000567,5000131,2020/12/06 13:49:44,2020/12/06 14:17:44,4000022,4000009,2.8000000000000003
7002337,1000419,5000289,2021/02/20 06:03:51,2021/02/20 06:31:51,4000019,4000080,2.8000000000000003
7002338,1000933,5000251,2021/02/17 00:00:16,2021/02/17 00:20:16,4000023,4000066,2.0
7002339,1000472,5000752,2021/01/13 00:13:26,2021/01/13 00:25:26,4000020,4000036,1.2000000000000002
7002340,1000560,5000885,2020/12/16 10:00:45,2020/12/16 10:16:45,4000092,4000042,1.6
7002341,1000378,5000602,2021/01/28 22:08:29,2021/01/28 22:15:29,4000047,4000093,0.7000000000000001
7002342,1000561,5000884,2021/01/01 20:15:15,2021/01/01 20:25:15,4000028,4000020,1.0
7002343,1000193,5000759,2020/12/04 20:59:12,2020/12/04 21:18:12,4000081,4000098,1.9000000000000001
7002344,1000352,5000387,2020/12/19 01:55:01,2020/12/19 02:17:01,4000019,4000064,2.2
7002345,1000553,5000300,2021/01/04 06:10:46,2021/01/04 06:37:46,4000063,4000034,2.7
7002346,1000478,5000685,2021/02/15 05:40:30,2021/02/15 05:52:30,4000073,4000080,1.2000000000000002
7002347,1000576,5000148,2021/02/07 03:27:12,2021/02/07 03:51:12,4000037,4000085,2.4000000000000004
7002348,1000029,5000730,2021/01/30 12:39:01,2021/01/30 12:52:01,4000076,4000033,1.3
7002349,1000760,5000321,2021/01/11 05:35:01,2021/01/11 05:49:01,4000003,4000035,1.4000000000000001
7002350,1000908,5000642,2021/01/09 09:56:46,2021/01/09 10:18:46,4000039,4000065,2.2
7002351,1000781,5000495,2020/12/05 10:37:03,2020/12/05 11:01:03,4000029,4000046,2.4000000000000004
7002352,1000027,5000895,2021/02/15 13:37:08,,4000030,,
7002353,1000964,5000186,2021/01/15 05:56:16,2021/01/15 06:03:16,4000048,4000074,0.7000000000000001
7002354,1000053,5000493,2021/02/03 20:05:55,2021/02/03 20:18:55,4000046,4000030,1.3
7002355,1000090,5000123,2021/02/08 23:44:16,2021/02/09 00:06:16,4000058,4000043,2.2
7002356,1000822,5000664,2021/01/25 04:19:08,2021/01/25 04:25:08,4000086,4000069,0.6000000000000001
7002357,1000418,5000894,2021/02/12 19:33:20,2021/02/12 19:58:20,4000034,4000027,2.5
7002358,1000631,5000598,2020/12/20 05:52:17,2020/12/20 06:18:17,4000097,4000065,2.6
7002359,1000024,5000331,2020/12/18 02:18:48,2020/12/18 02:33:48,4000052,4000040,1.5
7002360,1000876,5000055,2021/01/07 02:40:10,2021/01/07 03:06:10,4000000,4000060,2.6
7002361,1000152,5000402,2021/02/08 15:05:37,2021/02/08 15:31:37,4000051,4000009,2.6
7002362,1000432,5000638,2021/02/16 12:40:38,2021/02/16 13:08:38,4000056,4000086,2.8000000000000003
7002363,1000599,5000870,2021/02/11 13:20:17,2021/02/11 13:40:17,4000020,4000066,2.0
7002364,1000318,5000276,2020/12/08 23:28:22,2020/12/08 23:58:22,4000042,4000037,3.0
7002365,1000045,5000533,2021/02/08 05:19:26,2021/02/08 05:36:26,4000021,4000059,1.7000000000000002
7002366,1000935,5000001,2021/02/13 07:35:44,2021/02/13 07:53:44,4000053,4000091,1.8
7002367,1000752,5000020,2021/01/12 02:52:55,2021/01/12 03:15:55,4000004,4000031,2.3000000000000003
7002368,1000631,5000374,2021/01/09 05:00:27,2021/01/09 05:08:27,4000084,4000051,0.8
7002369,1000396,5000703,2021/01/15 19:48:01,2021/01/15 20:13:01,4000094,4000002,2.5
7002370,1000771,5000654,2021/02/20 10:39:37,2021/02/20 11:06:37,4000060,4000053,2.7
7002371,1000719,5000987,2021/01/28 22:25:36,2021/01/28 22:44:36,4000060,4000078,1.9000000000000001
7002372,1000431,5000508,2020/12/25 05:57:23,2020/12/25 06:07:23,4000058,4000093,1.0
7002373,1000882,5000826,2021/02/11 20:26:08,2021/02/11 20:47:08,4000091,4000071,2.1
7002374,1000342,5000151,2021/01/10 10:52:54,2021/01/10 10:58:54,4000089,4000056,0.6000000000000001
7002375,1000305,5000168,2020/12/06 22:26:51,2020/12/06 22:32:51,4000083,4000058,0.6000000000000001
7002376,1000101,5000781,2020/12/06 14:28:23,2020/12/06 14:56:23,4000075,4000046,2.8000000000000003
7002377,1000825,5000912,2021/02/10 04:46:18,2021/02/10 05:08:18,4000002,4000094,2.2
7002378,1000459,5000724,2021/02/13 04:51:49,2021/02/13 05:13:49,4000007,4000099,2.2
7002379,1000856,5000405,2020/12/19 11:58:51,2020/12/19 12:17:51,4000075,4000025,1.9000000000000001
7002380,1000794,5000539,2020/12/04 15:19:54,2020/12/04 15:43:54,4000072,4000059,2.4000000000000004
7002381,1000646,5000796,2021/01/27 14:11:02,2021/01/27 14:41:02,4000094,4000089,3.0
7002382,1000732,5000311,2021/02/17 12:50:36,2021/02/17 13:02:36,4000069,4000062,1.2000000000000002
7002383,1000527,5000743,2021/01/01 11:19:42,2021/01/01 11:48:42,4000098,4000061,2.9000000000000004
7002384,1000141,5000394,2021/01/06 17:16:02,2021/01/06 17:23:02,4000095,4000043,0.7000000000000001
7002385,1000732,5000702,2021/02/02 04:59:29,2021/02/02 05:16:29,4000046,4000081,1.7000000000000002
7002386,1000822,5000385,2021/01/21 08:32:12,2021/01/21 08:53:12,4000065,4000088,2.1
7002387,1000020,5000693,2021/01/20 10:11:24,2021/01/20 10:40:24,4000045,4000022,2.9000000000000004
7002388,1000634,5000508,2021/01/09 01:01:42,2021/01/09 01:27:42,4000097,4000042,2.6
7002389,1000724,5000361,2021/01/21 03:17:10,2021/01/21 03:46:10,4000027,4000009,2.9000000000000004
7002390,1000963,5000284,2020/12/06 12:57:20,2020/12/06 13:10:20,4000026,4000012,1.3
7002391,1000111,5000588,2021/02/03 20:32:34,2021/02/03 21:00:34,4000002,4000087,2.8000000000000003
7002392,1000538,5000255,2020/12/30 19:34:51,2020/12/30 19:52:51,4000018,4000068,1.8
7002393,1000861,5000521,2020/12/31 11:36:47,2020/12/31 11:45:47,4000047,4000063,0.9
7002394,1000698,5000435,2021/02/09 03:35:34,2021/02/09 03:51:34,4000076,4000063,1.6
7002395,1000003,5000785,2020/12/06 15:06:27,2020/12/06 15:21:27,4000099,4000054,1.5
7002396,1000044,5000868,2021/01/13 06:09:41,2021/01/13 06:20:41,4000090,4000097,1.1
7002397,1000411,5000366,2021/01/24 07:30:34,2021/01/24 07:48:34,4000013,4000011,1.8
7002398,1000377,5000393,2020/12/13 10:43:41,2020/12/13 11:12:41,4000075,4000009,2.9000000000000004
7002399,1000367,5000241,2020/12/17 10:08:00,2020/12/17 10:34:00,4000059,4000007,2.6
7002400,1000783,5000662,2021/01/21 15:51:04,2021/01/21 16:18:04,4000064,4000010,2.7
7002401,1000141,5000953,2021/01/06 21:31:59,2021/01/06 21:40:59,4000085,4000005,0.9
7002402,1000568,5000484,2021/01/22 23:41:47,2021/01/23 00:10:47,4000075,4000072,2.9000000000000004
7002403,1000216,5000940,2021/01/23 06:48:19,2021/01/23 07:18:19,4000036,4000024,3.0
7002404,1000088,5000921,2021/01/25 02:13:48,2021/01/25 02:32:48,4000060,4000014,1.9000000000000001
7002405,1000842,5000265,2021/02/11 03:23:33,2021/02/11 03:32:33,4000021,4000063,0.9
7002406,1000591,5000803,2021/02/17 01:52:19,2021/02/17 02:14:19,4000040,4000036,2.2
7002407,1000772,5000758,2020/12/30 08:51:50,2020/12/30 09:15:50,4000016,4000083,2.4000000000000004
7002408,1000579,5000659,2021/02/03 07:59:53,2021/02/03 08:17:53,4000053,4000006,1.8
7002409,1000081,5000430,2020/12/08 04:25:23,2020/12/08 04:43:23,4000097,4000041,1.8
7002410,1000293,5000744,2021/01/07 05:06:59,2021/01/07 05:25:59,4000089,4000046,1.9000000000000001
7002411,1000263,5000011,2021/02/19 16:13:22,2021/02/19 16:41:22,4000046,4000058,2.8000000000000003
7002412,1000735,5000696,2021/01/25 10:35:33,2021/01/25 10:47:33,4000002,4000001,1.2000000000000002
7002413,1000226,5000763,2021/02/19 01:37:30,2021/02/19 01:46:30,4000013,4000017,0.9
7002414,1000290,5000305,2021/01/14 10:08:16,2021/01/14 10:20:16,4000041,4000040,1.2000000000000002
7002415,1000169,5000134,2020/12/26 16:29:54,2020/12/26 16:46:54,4000042,4000022,1.7000000000000002
7002416,1000060,5000053,2020/12/08 13:32:06,2020/12/08 13:58:06,4000015,4000050,2.6
7002417,1000590,5000378,2020/12/13 00:28:43,2020/12/13 00:55:43,4000031,4000008,2.7
7002418,1000360,5000856,2021/01/20 23:28:49,2021/01/20 23:48:49,4000018,4000052,2.0
7002419,1000077,5000461,2020/12/27 19:05:20,2020/12/27 19:24:20,4000047,4000030,1.9000000000000001
7002420,1000172,5000595,2020/12/12 17:20:57,2020/12/12 17:29:57,4000077,4000081,0.9
7002421,1000652,5000573,2020/12/31 12:29:10,2020/12/31 12:51:10,4000044,4000060,2.2
7002422,1000919,5000248,2021/01/15 06:51:45,2021/01/15 07:03:45,4000091,4000040,1.2000000000000002
7002423,1000555,5000869,2021/02/13 15:07:10,2021/02/13 15:23:10,4000031,4000063,1.6
7002424,1000900,5000753,2021/02/05 18:23:13,2021/02/05 18:51:13,4000016,4000051,2.8000000000000003
7002425,1000143,5000834,2020/12/16 05:23:18,2020/12/16 05:29:18,4000097,4000019,0.6000000000000001
7002426,1000931,5000444,2021/01/30 12:53:38,2021/01/30 13:17:38,4000028,4000091,2.4000000000000004
7002427,1000304,5000824,2020/12/21 15:40:36,2020/12/21 15:48:36,4000074,4000063,0.8
7002428,1000491,5000993,2020/12/23 07:09:20,2020/12/23 07:25:20,4000017,4000001,1.6
7002429,1000589,5000266,2021/01/03 05:38:01,2021/01/03 06:07:01,4000042,4000078,2.9000000000000004
7002430,1000107,5000734,2021/01/30 08:21:15,2021/01/30 08:46:15,4000026,4000088,2.5
7002431,1000380,5000988,2020/12/06 23:51:18,2020/12/07 00:16:18,4000069,4000095,2.5
7002432,1000498,5000324,2021/01/20 13:13:01,2021/01/20 13:38:01,4000074,4000020,2.5
7002433,1000758,5000348,2020/12/06 13:40:05,2020/12/06 13:45:05,4000094,4000002,0.5
7002434,1000637,5000733,2020/12/29 17:08:14,2020/12/29 17:35:14,4000041,4000070,2.7
7002435,1000355,5000136,2021/01/28 15:28:21,2021/01/28 15:52:21,4000010,4000021,2.4000000000000004
7002436,1000061,5000225,2021/01/23 19:08:26,2021/01/23 19:25:26,4000063,4000029,1.7000000000000002
7002437,1000836,5000110,2021/01/16 16:12:28,2021/01/16 16:41:28,4000079,4000044,2.9000000000000004
7002438,1000724,5000301,2021/01/19 01:17:26,2021/01/19 01:22:26,4000056,4000040,0.5
7002439,1000138,5000054,2021/01/01 12:32:55,2021/01/01 12:59:55,4000074,4000075,2.7
7002440,1000726,5000557,2021/02/10 14:50:55,2021/02/10 15:15:55,4000029,4000041,2.5
7002441,1000251,5000910,2021/01/14 08:11:25,2021/01/14 08:24:25,4000053,4000072,1.3
7002442,1000705,5000716,2020/12/02 05:25:04,2020/12/02 05:52:04,4000048,4000017,2.7
7002443,1000162,5000334,2021/01/17 23:26:15,2021/01/17 23:54:15,4000079,4000096,2.8000000000000003
7002444,1000477,5000297,2021/01/18 13:58:31,2021/01/18 14:20:31,4000001,4000010,2.2
7002445,1000731,5000482,2021/02/04 10:49:16,2021/02/04 10:56:16,4000061,4000059,0.7000000000000001
7002446,1000579,5000397,2021/01/30 01:01:45,2021/01/30 01:28:45,4000033,4000042,2.7
7002447,1000203,5000260,2020/12/29 19:58:25,2020/12/29 20:26:25,4000027,4000074,2.8000000000000003
7002448,1000495,5000838,2020/12/10 22:27:11,2020/12/10 22:54:11,4000027,4000080,2.7
7002449,1000173,5000568,2020/12/18 12:32:04,2020/12/18 12:43:04,4000001,4000064,1.1
7002450,1000972,5000096,2020/12/22 20:38:39,2020/12/22 21:02:39,4000064,4000086,2.4000000000000004
7002451,1000917,5000406,2020/12/12 10:24:43,2020/12/12 10:38:43,4000008,4000049,1.4000000000000001
7002452,1000211,5000106,2021/02/12 02:41:41,2021/02/12 02:53:41,4000003,4000022,1.2000000000000002
7002453,1000685,5000232,2020/12/08 13:31:29,2020/12/08 13:49:29,4000088,4000045,1.8
7002454,1000088,5000371,2020/12/04 07:28:55,2020/12/04 07:36:55,4000017,4000075,0.8
7002455,1000924,5000385,2021/01/24 05:53:38,2021/01/24 06:03:38,4000035,4000030,1.0
7002456,1000746,5000834,2020/12/24 22:23:42,2020/12/24 22:49:42,4000091,4000049,2.6
7002457,1000638,5000987,2021/02/18 06:04:50,2021/02/18 06:12:50,4000003,4000074,0.8
7002458,1000081,5000097,2020/12/21 09:00:13,2020/12/21 09:25:13,4000088,4000085,2.5
7002459,1000517,5000274,2021/01/24 03:59:57,2021/01/24 04:29:57,4000020,4000057,3.0
7002460,1000740,5000932,2020/12/07 13:31:14,2020/12/07 13:45:14,4000025,4000002,1.4000000000000001
7002461,1000007,5000054,2021/01/21 18:16:15,2021/01/21 18:43:15,4000074,4000043,2.7
7002462,1000481,5000249,2021/01/25 01:17:01,2021/01/25 01:43:01,4000048,4000095,2.6
7002463,1000334,5000216,2021/01/13 03:51:51,2021/01/13 04:01:51,4000089,4000099,1.0
7002464,1000626,5000182,2021/01/02 04:31:23,2021/01/02 04:58:23,4000063,4000042,2.7
7002465,1000132,5000293,2021/01/10 12:01:38,2021/01/10 12:28:38,4000027,4000077,2.7
7002466,1000659,5000315,2021/02/12 09:48:02,2021/02/12 10:06:02,4000089,4000029,1.8
7002467,1000947,5000567,2021/01/17 15:23:12,2021/01/17 15:44:12,4000050,4000043,2.1
7002468,1000780,5000294,2021/02/03 15:30:15,2021/02/03 15:37:15,4000052,4000054,0.7000000000000001
7002469,1000038,5000498,2021/02/12 09:53:21,2021/02/12 10:09:21,4000069,4000062,1.6
7002470,1000960,5000296,2020/12/11 20:10:37,2020/12/11 20:27:37,4000024,4000035,1.7000000000000002
7002471,1000224,5000161,2020/12/15 22:48:50,2020/12/15 22:58:50,4000097,4000049,1.0
7002472,1000752,5000842,2021/02/13 17:21:20,2021/02/13 17:30:20,4000039,4000047,0.9
7002473,1000163,5000676,2021/02/09 04:55:50,2021/02/09 05:18:50,4000070,4000024,2.3000000000000003
7002474,1000643,5000456,2020/12/01 14:36:02,2020/12/01 14:59:02,4000089,4000009,2.3000000000000003
7002475,1000228,5000389,2021/02/14 10:39:30,2021/02/14 11:06:30,4000011,4000054,2.7
7002476,1000485,5000355,2020/12/05 10:29:00,2020/12/05 10:45:00,4000036,4000086,1.6
7002477,1000904,5000869,2020/12/17 17:51:06,2020/12/17 18:09:06,4000011,4000006,1.8
7002478,1000612,5000286,2021/01/29 06:07:15,2021/01/29 06:36:15,4000052,4000087,2.9000000000000004
7002479,1000871,5000114,2020/12/04 23:52:21,2020/12/05 00:18:21,4000019,4000071,2.6
7002480,1000218,5000204,2020/12/21 12:08:02,2020/12/21 12:20:02,4000019,4000044,1.2000000000000002
7002481,1000162,5000216,2020/12/21 02:57:10,2020/12/21 03:12:10,4000029,4000062,1.5
7002482,1000926,5000989,2021/02/18 01:24:51,2021/02/18 01:40:51,4000061,4000060,1.6
7002483,1000208,5000479,2021/01/29 02:59:48,2021/01/29 03:12:48,4000056,4000091,1.3
7002484,1000572,5000633,2021/01/26 16:24:58,2021/01/26 16:34:58,4000088,4000018,1.0
7002485,1000870,5000092,2020/12/28 02:16:13,2020/12/28 02:34:13,4000095,4000077,1.8
7002486,1000453,5000886,2021/02/20 18:09:04,2021/02/20 18:31:04,4000060,4000042,2.2
7002487,1000694,5000638,2021/02/18 17:38:51,2021/02/18 18:08:51,4000028,4000048,3.0
7002488,1000987,5000302,2021/01/31 03:57:23,2021/01/31 04:18:23,4000092,4000074,2.1
7002489,1000001,5000803,2021/01/26 01:39:16,,4000005,,
7002490,1000274,5000603,2021/01/24 21:15:38,2021/01/24 21:22:38,4000009,4000015,0.7000000000000001
7002491,1000096,5000717,2021/01/26 14:48:58,2021/01/26 15:14:58,4000046,4000079,2.6
7002492,1000784,5000139,2021/02/02 18:26:28,2021/02/02 18:49:28,4000019,4000095,2.3000000000000003
7002493,1000094,5000079,2020/12/04 09:38:42,2020/12/04 09:46:42,4000087,4000072,0.8
7002494,1000471,5000813,2021/02/06 20:11:29,2021/02/06 20:28:29,4000054,4000034,1.7000000000000002
7002495,1000646,5000415,2020/12/19 13:27:48,2020/12/19 13:33:48,4000042,4000022,0.6000000000000001
7002496,1000120,5000876,2020/12/13 02:11:33,2020/12/13 02:35:33,4000074,4000050,2.4000000000000004
7002497,1000444,5000738,2020/12/12 17:58:35,2020/12/12 18:19:35,4000042,4000069,2.1
7002498,1000264,5000954,2021/01/21 16:43:40,2021/01/21 16:51:40,4000057,4000047,0.8
7002499,1000137,5000916,2021/02/10 18:07:53,2021/02/10 18:28:53,4000097,4000098,2.1
7002500,1000872,5000144,2021/01/14 18:19:13,2021/01/14 18:45:13,4000019,4000067,2.6
7002501,1000192,5000478,2021/01/01 01:16:14,2021/01/01 01:23:14,4000031,4000046,0.7000000000000001
7002502,1000103,5000421,2021/01/28 13:48:30,2021/01/28 14:18:30,4000095,4000026,3.0
7002503,1000908,5000924,2020/12/10 00:31:53,2020/12/10 00:46:53,4000046,4000042,1.5
7002504,1000219,5000861,2020/12/05 07:54:19,2020/12/05 08:07:19,4000062,4000018,1.3
7002505,1000298,5000232,2021/02/18 11:29:59,2021/02/18 11:54:59,4000010,4000047,2.5
7002506,1000493,5000931,2021/02/02 16:16:33,2021/02/02 16:31:33,4000072,4000047,1.5
7002507,1000215,5000948,2021/01/28 17:24:21,2021/01/28 17:34:21,4000035,4000045,1.0
7002508,1000286,5000330,2021/02/05 11:45:08,2021/02/05 12:01:08,4000080,4000018,1.6
7002509,1000014,5000186,2021/01/25 22:52:58,2021/01/25 23:12:58,4000026,4000026,2.0
7002510,1000151,5000386,2021/02/14 19:05:48,2021/02/14 19:13:48,4000028,4000076,0.8
7002511,1000484,5000750,2021/01/23 16:17:47,2021/01/23 16:35:47,4000081,4000079,1.8
7002512,1000142,5000353,2021/01/20 22:45:36,2021/01/20 23:04:36,4000059,4000023,1.9000000000000001
7002513,1000258,5000566,2020/12/29 02:44:34,2020/12/29 02:54:34,4000088,4000090,1.0
7002514,1000973,5000542,2021/01/01 08:11:48,2021/01/01 08:33:48,4000052,4000016,2.2
7002515,1000939,5000653,2021/01/06 15:27:36,2021/01/06 15:34:36,4000022,4000024,0.7000000000000001
7002516,1000527,5000704,2020/12/25 05:56:15,2020/12/25 06:11:15,4000017,4000030,1.5
7002517,1000437,5000367,2021/01/02 14:17:08,2021/01/02 14:44:08,4000068,4000077,2.7
7002518,1000594,5000314,2021/02/13 15:36:00,2021/02/13 15:53:00,4000010,4000087,1.7000000000000002
7002519,1000886,5000369,2020/12/06 17:18:25,2020/12/06 17:34:25,4000070,4000058,1.6
7002520,1000786,5000878,2021/01/01 12:20:09,2021/01/01 12:34:09,4000005,4000074,1.4000000000000001
7002521,1000360,5000222,2021/02/10 10:15:30,2021/02/10 10:29:30,4000052,4000011,1.4000000000000001
7002522,1000904,5000311,2020/12/17 07:36:23,2020/12/17 07:45:23,4000095,4000047,0.9
7002523,1000478,5000329,2021/02/12 11:06:46,2021/02/12 11:13:46,4000011,4000066,0.7000000000000001
7002524,1000613,5000858,2020/12/14 05:09:51,2020/12/14 05:17:51,4000056,4000071,0.8
7002525,1000089,5000765,2021/01/17 19:06:42,2021/01/17 19:20:42,4000086,4000077,1.4000000000000001
7002526,1000869,5000218,2021/01/10 07:46:07,2021/01/10 08:09:07,4000079,4000073,2.3000000000000003
7002527,1000898,5000536,2021/02/10 05:28:53,2021/02/10 05:50:53,4000047,4000048,2.2
7002528,1000227,5000982,2020/12/04 10:06:02,2020/12/04 10:34:02,4000022,4000091,2.8000000000000003
7002529,1000760,5000941,2020/12/29 03:35:09,2020/12/29 04:00:09,4000020,4000033,2.5
7002530,1000681,5000469,2020/12/19 13:13:29,2020/12/19 13:42:29,4000044,4000087,2.9000000000000004
7002531,1000694,5000960,2020/12/10 09:04:24,2020/12/10 09:21:24,4000003,4000090,1.7000000000000002
7002532,1000261,5000655,2020/12/12 10:03:13,2020/12/12 10:16:13,4000074,4000062,1.3
7002533,1000631,5000791,2020/12/05 06:51:16,2020/12/05 07:03:16,4000054,4000014,1.2000000000000002
7002534,1000023,5000120,2020/12/17 21:06:56,2020/12/17 21:28:56,4000096,4000019,2.2
7002535,1000813,5000947,2021/01/07 05:51:24,2021/01/07 05:57:24,4000093,4000070,0.6000000000000001
7002536,1000079,5000667,2020/12/09 12:32:27,2020/12/09 12:41:27,4000011,4000037,0.9
7002537,1000464,5000529,2021/01/16 11:51:09,2021/01/16 12:11:09,4000019,4000050,2.0
7002538,1000381,5000289,2021/02/08 19:07:20,2021/02/08 19:33:20,4000088,4000090,2.6
7002539,1000660,5000419,2021/02/20 02:55:33,2021/02/20 03:18:33,4000030,4000041,2.3000000000000003
7002540,1000014,5000968,2021/02/04 09:21:57,,4000051,,
7002541,1000423,5000195,2021/01/24 05:59:20,2021/01/24 06:14:20,4000003,4000038,1.5
7002542,1000691,5000621,2020/12/27 05:09:32,2020/12/27 05:20:32,4000082,4000040,1.1
7002543,1000196,5000723,2021/01/02 06:55:39,2021/01/02 07:04:39,4000071,4000085,0.9
7002544,1000954,5000803,2021/02/04 22:59:26,2021/02/04 23:08:26,4000061,4000077,0.9
7002545,1000937,5000660,2021/02/07 16:53:50,2021/02/07 17:01:50,4000026,4000093,0.8
7002546,1000371,5000845,2020/12/28 02:17:09,2020/12/28 02:29:09,4000006,4000002,1.2000000000000002
7002547,1000847,5000839,2021/02/06 01:03:48,2021/02/06 01:14:48,4000095,4000094,1.1
7002548,1000982,5000954,2021/01/18 17:43:55,2021/01/18 17:49:55,4000013,4000000,0.6000000000000001
7002549,1000901,5000889,2021/02/02 11:34:54,2021/02/02 11:48:54,4000050,4000041,1.4000000000000001
7002550,1000077,5000927,2021/01/11 18:20:47,2021/01/11 18:36:47,4000001,4000093,1.6
7002551,1000085,5000923,2020/12/25 21:15:43,2020/12/25 21:25:43,4000044,4000098,1.0
7002552,1000991,5000571,2020/12/16 02:43:10,2020/12/16 02:52:10,4000061,4000074,0.9
7002553,1000477,5000726,2020/12/31 16:05:19,2020/12/31 16:18:19,4000061,4000044,1.3
7002554,1000375,5000420,2020/12/19 01:24:22,2020/12/19 01:41:22,4000082,4000072,1.7000000000000002
7002555,1000068,5000231,2021/01/20 07:05:27,2021/01/20 07:34:27,4000013,4000018,2.9000000000000004
7002556,1000035,5000957,2020/12/04 21:22:58,2020/12/04 21:33:58,4000042,4000000,1.1
7002557,1000874,5000294,2020/12/03 09:56:44,2020/12/03 10:17:44,4000017,4000034,2.1
7002558,1000973,5000564,2021/02/03 06:25:41,2021/02/03 06:45:41,4000066,4000075,2.0
7002559,1000107,5000606,2020/12/10 16:23:12,2020/12/10 16:38:12,4000026,4000090,1.5
7002560,1000139,5000752,2020/12/28 13:47:22,2020/12/28 14:17:22,4000075,4000037,3.0
7002561,1000826,5000018,2021/01/31 10:59:37,2021/01/31 11:26:37,4000074,4000097,2.7
7002562,1000490,5000801,2020/12/25 04:12:33,2020/12/25 04:37:33,4000071,4000073,2.5
7002563,1000531,5000189,2021/01/12 04:36:34,2021/01/12 04:47:34,4000029,4000031,1.1
7002564,1000219,5000699,2021/02/20 23:14:17,2021/02/20 23:21:17,4000085,4000065,0.7000000000000001
7002565,1000814,5000943,2020/12/02 05:45:15,2020/12/02 06:10:15,4000003,4000061,2.5
7002566,1000655,5000130,2020/12/03 07:41:12,2020/12/03 07:53:12,4000065,4000003,1.2000000000000002
7002567,1000663,5000700,2021/01/15 16:17:56,2021/01/15 16:46:56,4000084,4000094,2.9000000000000004
7002568,1000308,5000842,2021/02/15 20:09:49,2021/02/15 20:37:49,4000020,4000094,2.8000000000000003
7002569,1000614,5000700,2020/12/02 18:20:38,2020/12/02 18:31:38,4000081,4000026,1.1
7002570,1000901,5000424,2020/12/31 00:46:57,2020/12/31 01:15:57,4000089,4000013,2.9000000000000004
